algorithm,snr_db,trial,detected,n_candidates,threshold
tfmf_2block_k7,4,7,1,87,12.898113250732422
sq_det,4,8,1,7,3.4031667709350586
tfmf_1block,4,8,1,34,12.746935844421387
tfmf_2block,4,8,1,34,12.793116569519043
tfmf_2block_k2,4,8,1,90,12.832636833190918
tfmf_2block_k4,4,8,1,112,12.898365020751953
tfmf_2block_k7,4,8,1,42,12.898113250732422
sq_det,4,9,1,7,3.4031667709350586
tfmf_1block,4,9,1,45,12.746935844421387
tfmf_2block,4,9,1,40,12.793116569519043
tfmf_2block_k2,4,9,1,95,12.832636833190918
tfmf_2block_k4,4,9,1,91,12.898365020751953
tfmf_2block_k7,4,9,1,82,12.898113250732422
sq_det,4,10,1,6,3.4031667709350586
tfmf_1block,4,10,1,35,12.746935844421387
tfmf_2block,4,10,1,27,12.793116569519043
tfmf_2block_k2,4,10,1,66,12.832636833190918
tfmf_2block_k4,4,10,1,63,12.898365020751953
tfmf_2block_k7,4,10,1,45,12.898113250732422
sq_det,4,11,1,5,3.4031667709350586
tfmf_1block,4,11,1,34,12.746935844421387
tfmf_2block,4,11,1,33,12.793116569519043
tfmf_2block_k2,4,11,1,90,12.832636833190918
tfmf_2block_k4,4,11,1,103,12.898365020751953
tfmf_2block_k7,4,11,1,59,12.898113250732422
sq_det,4,12,1,6,3.4031667709350586
tfmf_1block,4,12,1,32,12.746935844421387
tfmf_2block,4,12,1,29,12.793116569519043
tfmf_2block_k2,4,12,1,100,12.832636833190918
tfmf_2block_k4,4,12,1,133,12.898365020751953
tfmf_2block_k7,4,12,1,61,12.898113250732422
sq_det,4,13,1,7,3.4031667709350586
tfmf_1block,4,13,1,44,12.746935844421387
tfmf_2block,4,13,1,50,12.793116569519043
tfmf_2block_k2,4,13,1,102,12.832636833190918
tfmf_2block_k4,4,13,1,132,12.898365020751953
tfmf_2block_k7,4,13,1,88,12.898113250732422
sq_det,4,14,1,6,3.4031667709350586
tfmf_1block,4,14,1,28,12.746935844421387
tfmf_2block,4,14,1,34,12.793116569519043
tfmf_2block_k2,4,14,1,87,12.832636833190918
tfmf_2block_k4,4,14,1,104,12.898365020751953
tfmf_2block_k7,4,14,1,70,12.898113250732422
sq_det,4,15,1,5,3.4031667709350586
tfmf_1block,4,15,1,38,12.746935844421387
tfmf_2block,4,15,1,34,12.793116569519043
tfmf_2block_k2,4,15,1,94,12.832636833190918
tfmf_2block_k4,4,15,1,105,12.898365020751953
tfmf_2block_k7,4,15,1,64,12.898113250732422
sq_det,4,16,1,6,3.4031667709350586
tfmf_1block,4,16,1,44,12.746935844421387
tfmf_2block,4,16,1,55,12.793116569519043
tfmf_2block_k2,4,16,1,109,12.832636833190918
tfmf_2block_k4,4,16,1,152,12.898365020751953
tfmf_2block_k7,4,16,1,114,12.898113250732422
sq_det,4,17,1,5,3.4031667709350586
tfmf_1block,4,17,1,36,12.746935844421387
tfmf_2block,4,17,1,32,12.793116569519043
tfmf_2block_k2,4,17,1,79,12.832636833190918
tfmf_2block_k4,4,17,1,87,12.898365020751953
tfmf_2block_k7,4,17,1,44,12.898113250732422
sq_det,4,18,1,8,3.4031667709350586
tfmf_1block,4,18,1,41,12.746935844421387
tfmf_2block,4,18,1,41,12.793116569519043
tfmf_2block_k2,4,18,1,120,12.832636833190918
tfmf_2block_k4,4,18,1,185,12.898365020751953
tfmf_2block_k7,4,18,1,120,12.898113250732422
sq_det,4,19,1,7,3.4031667709350586
tfmf_1block,4,19,1,46,12.746935844421387
tfmf_2block,4,19,1,34,12.793116569519043
tfmf_2block_k2,4,19,1,101,12.832636833190918
tfmf_2block_k4,4,19,1,109,12.898365020751953
tfmf_2block_k7,4,19,1,70,12.898113250732422
sq_det,4,20,1,7,3.4031667709350586
tfmf_1block,4,20,1,39,12.746935844421387
tfmf_2block,4,20,1,50,12.793116569519043
tfmf_2block_k2,4,20,1,100,12.832636833190918
tfmf_2block_k4,4,20,1,153,12.898365020751953
tfmf_2block_k7,4,20,1,135,12.898113250732422
sq_det,4,21,1,6,3.4031667709350586
tfmf_1block,4,21,1,57,12.746935844421387
tfmf_2block,4,21,1,59,12.793116569519043
tfmf_2block_k2,4,21,1,127,12.832636833190918
tfmf_2block_k4,4,21,1,141,12.898365020751953
tfmf_2block_k7,4,21,1,90,12.898113250732422
sq_det,4,22,1,5,3.4031667709350586
tfmf_1block,4,22,1,24,12.746935844421387
tfmf_2block,4,22,1,40,12.793116569519043
tfmf_2block_k2,4,22,1,93,12.832636833190918
tfmf_2block_k4,4,22,1,101,12.898365020751953
tfmf_2block_k7,4,22,1,63,12.898113250732422
sq_det,4,23,1,9,3.4031667709350586
tfmf_1block,4,23,1,39,12.746935844421387
tfmf_2block,4,23,1,47,12.793116569519043
tfmf_2block_k2,4,23,1,124,12.832636833190918
tfmf_2block_k4,4,23,1,159,12.898365020751953
tfmf_2block_k7,4,23,1,97,12.898113250732422
sq_det,4,24,1,8,3.4031667709350586
tfmf_1block,4,24,1,44,12.746935844421387
tfmf_2block,4,24,1,34,12.793116569519043
tfmf_2block_k2,4,24,1,87,12.832636833190918
tfmf_2block_k4,4,24,1,111,12.898365020751953
tfmf_2block_k7,4,24,1,82,12.898113250732422
sq_det,4,25,1,5,3.4031667709350586
tfmf_1block,4,25,1,50,12.746935844421387
tfmf_2block,4,25,1,39,12.793116569519043
tfmf_2block_k2,4,25,1,97,12.832636833190918
tfmf_2block_k4,4,25,1,113,12.898365020751953
tfmf_2block_k7,4,25,1,75,12.898113250732422
sq_det,4,26,1,6,3.4031667709350586
tfmf_1block,4,26,1,30,12.746935844421387
tfmf_2block,4,26,1,30,12.793116569519043
tfmf_2block_k2,4,26,1,63,12.832636833190918
tfmf_2block_k4,4,26,1,70,12.898365020751953
tfmf_2block_k7,4,26,1,45,12.898113250732422
sq_det,4,27,1,7,3.4031667709350586
tfmf_1block,4,27,1,50,12.746935844421387
tfmf_2block,4,27,1,66,12.793116569519043
tfmf_2block_k2,4,27,1,124,12.832636833190918
tfmf_2block_k4,4,27,1,141,12.898365020751953
tfmf_2block_k7,4,27,1,108,12.898113250732422
sq_det,4,28,1,7,3.4031667709350586
tfmf_1block,4,28,1,43,12.746935844421387
tfmf_2block,4,28,1,42,12.793116569519043
tfmf_2block_k2,4,28,1,100,12.832636833190918
tfmf_2block_k4,4,28,1,96,12.898365020751953
tfmf_2block_k7,4,28,1,28,12.898113250732422
sq_det,4,29,1,6,3.4031667709350586
tfmf_1block,4,29,1,27,12.746935844421387
tfmf_2block,4,29,1,36,12.793116569519043
tfmf_2block_k2,4,29,1,93,12.832636833190918
tfmf_2block_k4,4,29,1,105,12.898365020751953
tfmf_2block_k7,4,29,1,46,12.898113250732422
sq_det,4,30,1,7,3.4031667709350586
tfmf_1block,4,30,1,54,12.746935844421387
tfmf_2block,4,30,1,48,12.793116569519043
tfmf_2block_k2,4,30,1,108,12.832636833190918
tfmf_2block_k4,4,30,1,101,12.898365020751953
tfmf_2block_k7,4,30,1,41,12.898113250732422
sq_det,4,31,1,8,3.4031667709350586
tfmf_1block,4,31,1,30,12.746935844421387
tfmf_2block,4,31,1,45,12.793116569519043
tfmf_2block_k2,4,31,1,90,12.832636833190918
tfmf_2block_k4,4,31,1,90,12.898365020751953
tfmf_2block_k7,4,31,1,50,12.898113250732422
sq_det,4,32,1,7,3.4031667709350586
tfmf_1block,4,32,1,34,12.746935844421387
tfmf_2block,4,32,1,45,12.793116569519043
tfmf_2block_k2,4,32,1,84,12.832636833190918
tfmf_2block_k4,4,32,1,96,12.898365020751953
tfmf_2block_k7,4,32,1,53,12.898113250732422
sq_det,4,33,1,5,3.4031667709350586
tfmf_1block,4,33,1,42,12.746935844421387
tfmf_2block,4,33,1,46,12.793116569519043
tfmf_2block_k2,4,33,1,96,12.832636833190918
tfmf_2block_k4,4,33,1,113,12.898365020751953
tfmf_2block_k7,4,33,1,51,12.898113250732422
sq_det,4,34,1,8,3.4031667709350586
tfmf_1block,4,34,1,29,12.746935844421387
tfmf_2block,4,34,1,33,12.793116569519043
tfmf_2block_k2,4,34,1,97,12.832636833190918
tfmf_2block_k4,4,34,1,104,12.898365020751953
tfmf_2block_k7,4,34,1,57,12.898113250732422
sq_det,4,35,1,9,3.4031667709350586
tfmf_1block,4,35,1,30,12.746935844421387
tfmf_2block,4,35,1,54,12.793116569519043
tfmf_2block_k2,4,35,1,103,12.832636833190918
tfmf_2block_k4,4,35,1,122,12.898365020751953
tfmf_2block_k7,4,35,1,64,12.898113250732422
sq_det,4,36,1,7,3.4031667709350586
tfmf_1block,4,36,1,41,12.746935844421387
tfmf_2block,4,36,1,32,12.793116569519043
tfmf_2block_k2,4,36,1,89,12.832636833190918
tfmf_2block_k4,4,36,1,119,12.898365020751953
tfmf_2block_k7,4,36,1,78,12.898113250732422
sq_det,4,37,1,7,3.4031667709350586
tfmf_1block,4,37,1,28,12.746935844421387
tfmf_2block,4,37,1,30,12.793116569519043
tfmf_2block_k2,4,37,1,101,12.832636833190918
tfmf_2block_k4,4,37,1,140,12.898365020751953
tfmf_2block_k7,4,37,1,95,12.898113250732422
sq_det,4,38,1,5,3.4031667709350586
tfmf_1block,4,38,1,45,12.746935844421387
tfmf_2block,4,38,1,48,12.793116569519043
tfmf_2block_k2,4,38,1,95,12.832636833190918
tfmf_2block_k4,4,38,1,113,12.898365020751953
tfmf_2block_k7,4,38,1,106,12.898113250732422
sq_det,4,39,1,8,3.4031667709350586
tfmf_1block,4,39,1,33,12.746935844421387
tfmf_2block,4,39,1,29,12.793116569519043
tfmf_2block_k2,4,39,1,76,12.832636833190918
tfmf_2block_k4,4,39,1,82,12.898365020751953
tfmf_2block_k7,4,39,1,26,12.898113250732422
sq_det,4,40,1,5,3.4031667709350586
tfmf_1block,4,40,1,29,12.746935844421387
tfmf_2block,4,40,1,41,12.793116569519043
tfmf_2block_k2,4,40,1,99,12.832636833190918
tfmf_2block_k4,4,40,1,89,12.898365020751953
tfmf_2block_k7,4,40,1,58,12.898113250732422
sq_det,4,41,1,9,3.4031667709350586
tfmf_1block,4,41,1,46,12.746935844421387
tfmf_2block,4,41,1,41,12.793116569519043
tfmf_2block_k2,4,41,1,97,12.832636833190918
tfmf_2block_k4,4,41,1,121,12.898365020751953
tfmf_2block_k7,4,41,1,61,12.898113250732422
sq_det,4,42,1,5,3.4031667709350586
tfmf_1block,4,42,1,31,12.746935844421387
tfmf_2block,4,42,1,31,12.793116569519043
tfmf_2block_k2,4,42,1,95,12.832636833190918
tfmf_2block_k4,4,42,1,87,12.898365020751953
tfmf_2block_k7,4,42,1,34,12.898113250732422
sq_det,4,43,1,6,3.4031667709350586
tfmf_1block,4,43,1,47,12.746935844421387
tfmf_2block,4,43,1,47,12.793116569519043
tfmf_2block_k2,4,43,1,98,12.832636833190918
tfmf_2block_k4,4,43,1,120,12.898365020751953
tfmf_2block_k7,4,43,1,71,12.898113250732422
sq_det,4,44,1,5,3.4031667709350586
tfmf_1block,4,44,1,42,12.746935844421387
tfmf_2block,4,44,1,49,12.793116569519043
tfmf_2block_k2,4,44,1,94,12.832636833190918
tfmf_2block_k4,4,44,1,103,12.898365020751953
tfmf_2block_k7,4,44,1,65,12.898113250732422
sq_det,4,45,1,5,3.4031667709350586
tfmf_1block,4,45,1,40,12.746935844421387
tfmf_2block,4,45,1,28,12.793116569519043
tfmf_2block_k2,4,45,1,73,12.832636833190918
tfmf_2block_k4,4,45,1,73,12.898365020751953
tfmf_2block_k7,4,45,1,63,12.898113250732422
sq_det,4,46,1,6,3.4031667709350586
tfmf_1block,4,46,1,36,12.746935844421387
tfmf_2block,4,46,1,44,12.793116569519043
tfmf_2block_k2,4,46,1,90,12.832636833190918
tfmf_2block_k4,4,46,1,88,12.898365020751953
tfmf_2block_k7,4,46,1,53,12.898113250732422
sq_det,4,47,1,4,3.4031667709350586
tfmf_1block,4,47,1,32,12.746935844421387
tfmf_2block,4,47,1,28,12.793116569519043
tfmf_2block_k2,4,47,1,81,12.832636833190918
tfmf_2block_k4,4,47,1,96,12.898365020751953
tfmf_2block_k7,4,47,1,59,12.898113250732422
sq_det,4,48,1,5,3.4031667709350586
tfmf_1block,4,48,1,28,12.746935844421387
tfmf_2block,4,48,1,40,12.793116569519043
tfmf_2block_k2,4,48,1,109,12.832636833190918
tfmf_2block_k4,4,48,1,117,12.898365020751953
tfmf_2block_k7,4,48,1,72,12.898113250732422
sq_det,4,49,1,7,3.4031667709350586
tfmf_1block,4,49,1,34,12.746935844421387
tfmf_2block,4,49,1,46,12.793116569519043
tfmf_2block_k2,4,49,1,127,12.832636833190918
tfmf_2block_k4,4,49,1,150,12.898365020751953
tfmf_2block_k7,4,49,1,91,12.898113250732422
sq_det,5,0,1,8,3.4031667709350586
tfmf_1block,5,0,1,54,12.746935844421387
tfmf_2block,5,0,1,74,12.793116569519043
tfmf_2block_k2,5,0,1,176,12.832636833190918
tfmf_2block_k4,5,0,1,189,12.898365020751953
tfmf_2block_k7,5,0,1,128,12.898113250732422
sq_det,5,1,1,8,3.4031667709350586
tfmf_1block,5,1,1,50,12.746935844421387
tfmf_2block,5,1,1,57,12.793116569519043
tfmf_2block_k2,5,1,1,142,12.832636833190918
tfmf_2block_k4,5,1,1,176,12.898365020751953
tfmf_2block_k7,5,1,1,105,12.898113250732422
sq_det,5,2,1,7,3.4031667709350586
tfmf_1block,5,2,1,69,12.746935844421387
tfmf_2block,5,2,1,66,12.793116569519043
tfmf_2block_k2,5,2,1,186,12.832636833190918
tfmf_2block_k4,5,2,1,220,12.898365020751953
tfmf_2block_k7,5,2,1,212,12.898113250732422
sq_det,5,3,1,9,3.4031667709350586
tfmf_1block,5,3,1,78,12.746935844421387
tfmf_2block,5,3,1,72,12.793116569519043
tfmf_2block_k2,5,3,1,162,12.832636833190918
tfmf_2block_k4,5,3,1,227,12.898365020751953
tfmf_2block_k7,5,3,1,148,12.898113250732422
sq_det,5,4,1,7,3.4031667709350586
tfmf_1block,5,4,1,69,12.746935844421387
tfmf_2block,5,4,1,69,12.793116569519043
tfmf_2block_k2,5,4,1,154,12.832636833190918
tfmf_2block_k4,5,4,1,167,12.898365020751953
tfmf_2block_k7,5,4,1,112,12.898113250732422
sq_det,5,5,1,9,3.4031667709350586
tfmf_1block,5,5,1,62,12.746935844421387
tfmf_2block,5,5,1,73,12.793116569519043
tfmf_2block_k2,5,5,1,160,12.832636833190918
tfmf_2block_k4,5,5,1,164,12.898365020751953
tfmf_2block_k7,5,5,1,105,12.898113250732422
sq_det,5,6,1,7,3.4031667709350586
tfmf_1block,5,6,1,59,12.746935844421387
tfmf_2block,5,6,1,61,12.793116569519043
tfmf_2block_k2,5,6,1,185,12.832636833190918
tfmf_2block_k4,5,6,1,227,12.898365020751953
tfmf_2block_k7,5,6,1,163,12.898113250732422
sq_det,5,7,1,7,3.4031667709350586
tfmf_1block,5,7,1,49,12.746935844421387
tfmf_2block,5,7,1,65,12.793116569519043
tfmf_2block_k2,5,7,1,147,12.832636833190918
tfmf_2block_k4,5,7,1,169,12.898365020751953
tfmf_2block_k7,5,7,1,114,12.898113250732422
sq_det,5,8,1,8,3.4031667709350586
tfmf_1block,5,8,1,75,12.746935844421387
tfmf_2block,5,8,1,68,12.793116569519043
tfmf_2block_k2,5,8,1,169,12.832636833190918
tfmf_2block_k4,5,8,1,157,12.898365020751953
tfmf_2block_k7,5,8,1,71,12.898113250732422
sq_det,5,9,1,9,3.4031667709350586
tfmf_1block,5,9,1,67,12.746935844421387
tfmf_2block,5,9,1,86,12.793116569519043
tfmf_2block_k2,5,9,1,217,12.832636833190918
tfmf_2block_k4,5,9,1,295,12.898365020751953
tfmf_2block_k7,5,9,1,241,12.898113250732422
sq_det,5,10,1,7,3.4031667709350586
tfmf_1block,5,10,1,55,12.746935844421387
tfmf_2block,5,10,1,44,12.793116569519043
tfmf_2block_k2,5,10,1,129,12.832636833190918
tfmf_2block_k4,5,10,1,171,12.898365020751953
tfmf_2block_k7,5,10,1,115,12.898113250732422
sq_det,5,11,1,7,3.4031667709350586
tfmf_1block,5,11,1,61,12.746935844421387
tfmf_2block,5,11,1,62,12.793116569519043
tfmf_2block_k2,5,11,1,127,12.832636833190918
tfmf_2block_k4,5,11,1,149,12.898365020751953
tfmf_2block_k7,5,11,1,86,12.898113250732422
sq_det,5,12,1,8,3.4031667709350586
tfmf_1block,5,12,1,75,12.746935844421387
tfmf_2block,5,12,1,98,12.793116569519043
tfmf_2block_k2,5,12,1,211,12.832636833190918
tfmf_2block_k4,5,12,1,256,12.898365020751953
tfmf_2block_k7,5,12,1,142,12.898113250732422
sq_det,5,13,1,7,3.4031667709350586
tfmf_1block,5,13,1,60,12.746935844421387
tfmf_2block,5,13,1,58,12.793116569519043
tfmf_2block_k2,5,13,1,131,12.832636833190918
tfmf_2block_k4,5,13,1,158,12.898365020751953
tfmf_2block_k7,5,13,1,78,12.898113250732422
sq_det,5,14,1,7,3.4031667709350586
tfmf_1block,5,14,1,70,12.746935844421387
tfmf_2block,5,14,1,74,12.793116569519043
tfmf_2block_k2,5,14,1,138,12.832636833190918
tfmf_2block_k4,5,14,1,161,12.898365020751953
tfmf_2block_k7,5,14,1,103,12.898113250732422
sq_det,5,15,1,7,3.4031667709350586
tfmf_1block,5,15,1,61,12.746935844421387
tfmf_2block,5,15,1,72,12.793116569519043
tfmf_2block_k2,5,15,1,129,12.832636833190918
tfmf_2block_k4,5,15,1,171,12.898365020751953
tfmf_2block_k7,5,15,1,101,12.898113250732422
sq_det,5,16,1,7,3.4031667709350586
tfmf_1block,5,16,1,55,12.746935844421387
tfmf_2block,5,16,1,61,12.793116569519043
tfmf_2block_k2,5,16,1,145,12.832636833190918
tfmf_2block_k4,5,16,1,160,12.898365020751953
tfmf_2block_k7,5,16,1,105,12.898113250732422
sq_det,5,17,1,8,3.4031667709350586
tfmf_1block,5,17,1,69,12.746935844421387
tfmf_2block,5,17,1,59,12.793116569519043
tfmf_2block_k2,5,17,1,135,12.832636833190918
tfmf_2block_k4,5,17,1,180,12.898365020751953
tfmf_2block_k7,5,17,1,125,12.898113250732422
sq_det,5,18,1,8,3.4031667709350586
tfmf_1block,5,18,1,58,12.746935844421387
tfmf_2block,5,18,1,87,12.793116569519043
tfmf_2block_k2,5,18,1,170,12.832636833190918
tfmf_2block_k4,5,18,1,164,12.898365020751953
tfmf_2block_k7,5,18,1,101,12.898113250732422
sq_det,5,19,1,6,3.4031667709350586
tfmf_1block,5,19,1,55,12.746935844421387
tfmf_2block,5,19,1,70,12.793116569519043
tfmf_2block_k2,5,19,1,191,12.832636833190918
tfmf_2block_k4,5,19,1,272,12.898365020751953
tfmf_2block_k7,5,19,1,182,12.898113250732422
sq_det,5,20,1,9,3.4031667709350586
tfmf_1block,5,20,1,73,12.746935844421387
tfmf_2block,5,20,1,57,12.793116569519043
tfmf_2block_k2,5,20,1,160,12.832636833190918
tfmf_2block_k4,5,20,1,187,12.898365020751953
tfmf_2block_k7,5,20,1,97,12.898113250732422
sq_det,5,21,1,8,3.4031667709350586
tfmf_1block,5,21,1,57,12.746935844421387
tfmf_2block,5,21,1,73,12.793116569519043
tfmf_2block_k2,5,21,1,160,12.832636833190918
tfmf_2block_k4,5,21,1,190,12.898365020751953
tfmf_2block_k7,5,21,1,112,12.898113250732422
sq_det,5,22,1,9,3.4031667709350586
tfmf_1block,5,22,1,58,12.746935844421387
tfmf_2block,5,22,1,68,12.793116569519043
tfmf_2block_k2,5,22,1,147,12.832636833190918
tfmf_2block_k4,5,22,1,178,12.898365020751953
tfmf_2block_k7,5,22,1,155,12.898113250732422
sq_det,5,23,1,8,3.4031667709350586
tfmf_1block,5,23,1,60,12.746935844421387
tfmf_2block,5,23,1,63,12.793116569519043
tfmf_2block_k2,5,23,1,148,12.832636833190918
tfmf_2block_k4,5,23,1,150,12.898365020751953
tfmf_2block_k7,5,23,1,96,12.898113250732422
sq_det,5,24,1,7,3.4031667709350586
tfmf_1block,5,24,1,59,12.746935844421387
tfmf_2block,5,24,1,61,12.793116569519043
tfmf_2block_k2,5,24,1,153,12.832636833190918
tfmf_2block_k4,5,24,1,177,12.898365020751953
tfmf_2block_k7,5,24,1,108,12.898113250732422
sq_det,5,25,1,9,3.4031667709350586
tfmf_1block,5,25,1,57,12.746935844421387
tfmf_2block,5,25,1,60,12.793116569519043
tfmf_2block_k2,5,25,1,156,12.832636833190918
tfmf_2block_k4,5,25,1,191,12.898365020751953
tfmf_2block_k7,5,25,1,138,12.898113250732422
sq_det,5,26,1,8,3.4031667709350586
tfmf_1block,5,26,1,68,12.746935844421387
tfmf_2block,5,26,1,88,12.793116569519043
tfmf_2block_k2,5,26,1,202,12.832636833190918
tfmf_2block_k4,5,26,1,209,12.898365020751953
tfmf_2block_k7,5,26,1,141,12.898113250732422
sq_det,5,27,1,10,3.4031667709350586
tfmf_1block,5,27,1,62,12.746935844421387
tfmf_2block,5,27,1,57,12.793116569519043
tfmf_2block_k2,5,27,1,130,12.832636833190918
tfmf_2block_k4,5,27,1,188,12.898365020751953
tfmf_2block_k7,5,27,1,102,12.898113250732422
sq_det,5,28,1,7,3.4031667709350586
tfmf_1block,5,28,1,63,12.746935844421387
tfmf_2block,5,28,1,48,12.793116569519043
tfmf_2block_k2,5,28,1,127,12.832636833190918
tfmf_2block_k4,5,28,1,179,12.898365020751953
tfmf_2block_k7,5,28,1,132,12.898113250732422
sq_det,5,29,1,8,3.4031667709350586
tfmf_1block,5,29,1,68,12.746935844421387
tfmf_2block,5,29,1,68,12.793116569519043
tfmf_2block_k2,5,29,1,142,12.832636833190918
tfmf_2block_k4,5,29,1,155,12.898365020751953
tfmf_2block_k7,5,29,1,89,12.898113250732422
sq_det,5,30,1,7,3.4031667709350586
tfmf_1block,5,30,1,59,12.746935844421387
tfmf_2block,5,30,1,57,12.793116569519043
tfmf_2block_k2,5,30,1,120,12.832636833190918
tfmf_2block_k4,5,30,1,163,12.898365020751953
tfmf_2block_k7,5,30,1,112,12.898113250732422
sq_det,5,31,1,8,3.4031667709350586
tfmf_1block,5,31,1,52,12.746935844421387
tfmf_2block,5,31,1,45,12.793116569519043
tfmf_2block_k2,5,31,1,126,12.832636833190918
tfmf_2block_k4,5,31,1,171,12.898365020751953
tfmf_2block_k7,5,31,1,110,12.898113250732422
sq_det,5,32,1,7,3.4031667709350586
tfmf_1block,5,32,1,62,12.746935844421387
tfmf_2block,5,32,1,75,12.793116569519043
tfmf_2block_k2,5,32,1,158,12.832636833190918
tfmf_2block_k4,5,32,1,180,12.898365020751953
tfmf_2block_k7,5,32,1,114,12.898113250732422
sq_det,5,33,1,8,3.4031667709350586
tfmf_1block,5,33,1,59,12.746935844421387
tfmf_2block,5,33,1,58,12.793116569519043
tfmf_2block_k2,5,33,1,167,12.832636833190918
tfmf_2block_k4,5,33,1,204,12.898365020751953
tfmf_2block_k7,5,33,1,119,12.898113250732422
sq_det,5,34,1,8,3.4031667709350586
tfmf_1block,5,34,1,58,12.746935844421387
tfmf_2block,5,34,1,55,12.793116569519043
tfmf_2block_k2,5,34,1,162,12.832636833190918
tfmf_2block_k4,5,34,1,166,12.898365020751953
tfmf_2block_k7,5,34,1,99,12.898113250732422
sq_det,5,35,1,9,3.4031667709350586
tfmf_1block,5,35,1,60,12.746935844421387
tfmf_2block,5,35,1,89,12.793116569519043
tfmf_2block_k2,5,35,1,190,12.832636833190918
tfmf_2block_k4,5,35,1,207,12.898365020751953
tfmf_2block_k7,5,35,1,106,12.898113250732422
sq_det,5,36,1,8,3.4031667709350586
tfmf_1block,5,36,1,50,12.746935844421387
tfmf_2block,5,36,1,49,12.793116569519043
tfmf_2block_k2,5,36,1,137,12.832636833190918
tfmf_2block_k4,5,36,1,164,12.898365020751953
tfmf_2block_k7,5,36,1,99,12.898113250732422
sq_det,5,37,1,8,3.4031667709350586
tfmf_1block,5,37,1,68,12.746935844421387
tfmf_2block,5,37,1,86,12.793116569519043
tfmf_2block_k2,5,37,1,165,12.832636833190918
tfmf_2block_k4,5,37,1,192,12.898365020751953
tfmf_2block_k7,5,37,1,137,12.898113250732422
sq_det,5,38,1,6,3.4031667709350586
tfmf_1block,5,38,1,83,12.746935844421387
tfmf_2block,5,38,1,95,12.793116569519043
tfmf_2block_k2,5,38,1,204,12.832636833190918
tfmf_2block_k4,5,38,1,239,12.898365020751953
tfmf_2block_k7,5,38,1,211,12.898113250732422
sq_det,5,39,1,7,3.4031667709350586
tfmf_1block,5,39,1,72,12.746935844421387
tfmf_2block,5,39,1,76,12.793116569519043
tfmf_2block_k2,5,39,1,178,12.832636833190918
tfmf_2block_k4,5,39,1,190,12.898365020751953
tfmf_2block_k7,5,39,1,114,12.898113250732422
sq_det,5,40,1,9,3.4031667709350586
tfmf_1block,5,40,1,60,12.746935844421387
tfmf_2block,5,40,1,73,12.793116569519043
tfmf_2block_k2,5,40,1,186,12.832636833190918
tfmf_2block_k4,5,40,1,217,12.898365020751953
tfmf_2block_k7,5,40,1,157,12.898113250732422
sq_det,5,41,1,7,3.4031667709350586
tfmf_1block,5,41,1,62,12.746935844421387
tfmf_2block,5,41,1,68,12.793116569519043
tfmf_2block_k2,5,41,1,160,12.832636833190918
tfmf_2block_k4,5,41,1,171,12.898365020751953
