algorithm,snr_db,trial,detected,n_candidates,threshold
tfmf_1block,-5,36,0,11,12.746935844421387
tfmf_2block,-5,36,0,7,12.793116569519043
sq_det,-5,37,0,7,2.304680824279785
tfmf_1block,-5,37,0,9,12.746935844421387
tfmf_2block,-5,37,0,9,12.793116569519043
sq_det,-5,38,1,10,2.304680824279785
tfmf_1block,-5,38,0,16,12.746935844421387
tfmf_2block,-5,38,0,13,12.793116569519043
sq_det,-5,39,0,16,2.304680824279785
tfmf_1block,-5,39,0,12,12.746935844421387
tfmf_2block,-5,39,0,17,12.793116569519043
sq_det,-5,40,1,13,2.304680824279785
tfmf_1block,-5,40,0,11,12.746935844421387
tfmf_2block,-5,40,0,9,12.793116569519043
sq_det,-5,41,0,9,2.304680824279785
tfmf_1block,-5,41,0,8,12.746935844421387
tfmf_2block,-5,41,0,9,12.793116569519043
sq_det,-5,42,1,11,2.304680824279785
tfmf_1block,-5,42,0,9,12.746935844421387
tfmf_2block,-5,42,0,11,12.793116569519043
sq_det,-5,43,1,10,2.304680824279785
tfmf_1block,-5,43,0,11,12.746935844421387
tfmf_2block,-5,43,0,18,12.793116569519043
sq_det,-5,44,1,9,2.304680824279785
tfmf_1block,-5,44,0,15,12.746935844421387
tfmf_2block,-5,44,0,12,12.793116569519043
sq_det,-5,45,1,9,2.304680824279785
tfmf_1block,-5,45,0,11,12.746935844421387
tfmf_2block,-5,45,0,7,12.793116569519043
sq_det,-5,46,1,8,2.304680824279785
tfmf_1block,-5,46,0,10,12.746935844421387
tfmf_2block,-5,46,0,15,12.793116569519043
sq_det,-5,47,1,14,2.304680824279785
tfmf_1block,-5,47,0,16,12.746935844421387
tfmf_2block,-5,47,0,6,12.793116569519043
sq_det,-5,48,0,11,2.304680824279785
tfmf_1block,-5,48,0,9,12.746935844421387
tfmf_2block,-5,48,0,13,12.793116569519043
sq_det,-5,49,0,13,2.304680824279785
tfmf_1block,-5,49,0,16,12.746935844421387
tfmf_2block,-5,49,0,7,12.793116569519043
sq_det,-4,0,1,10,2.304680824279785
tfmf_1block,-4,0,0,12,12.746935844421387
tfmf_2block,-4,0,0,8,12.793116569519043
sq_det,-4,1,1,6,2.304680824279785
tfmf_1block,-4,1,0,9,12.746935844421387
tfmf_2block,-4,1,0,15,12.793116569519043
sq_det,-4,2,0,5,2.304680824279785
tfmf_1block,-4,2,0,16,12.746935844421387
tfmf_2block,-4,2,0,21,12.793116569519043
sq_det,-4,3,0,4,2.304680824279785
tfmf_1block,-4,3,0,16,12.746935844421387
tfmf_2block,-4,3,0,12,12.793116569519043
sq_det,-4,4,0,9,2.304680824279785
tfmf_1block,-4,4,0,13,12.746935844421387
tfmf_2block,-4,4,0,13,12.793116569519043
sq_det,-4,5,1,11,2.304680824279785
tfmf_1block,-4,5,0,16,12.746935844421387
tfmf_2block,-4,5,0,13,12.793116569519043
sq_det,-4,6,1,15,2.304680824279785
tfmf_1block,-4,6,0,6,12.746935844421387
tfmf_2block,-4,6,0,13,12.793116569519043
sq_det,-4,7,0,14,2.304680824279785
tfmf_1block,-4,7,0,6,12.746935844421387
tfmf_2block,-4,7,0,11,12.793116569519043
sq_det,-4,8,1,11,2.304680824279785
tfmf_1block,-4,8,0,13,12.746935844421387
tfmf_2block,-4,8,0,16,12.793116569519043
sq_det,-4,9,1,13,2.304680824279785
tfmf_1block,-4,9,0,15,12.746935844421387
tfmf_2block,-4,9,0,21,12.793116569519043
sq_det,-4,10,1,8,2.304680824279785
tfmf_1block,-4,10,0,17,12.746935844421387
tfmf_2block,-4,10,0,12,12.793116569519043
sq_det,-4,11,0,10,2.304680824279785
tfmf_1block,-4,11,0,9,12.746935844421387
tfmf_2block,-4,11,0,11,12.793116569519043
sq_det,-4,12,0,6,2.304680824279785
tfmf_1block,-4,12,0,10,12.746935844421387
tfmf_2block,-4,12,0,13,12.793116569519043
sq_det,-4,13,0,6,2.304680824279785
tfmf_1block,-4,13,0,11,12.746935844421387
tfmf_2block,-4,13,0,4,12.793116569519043
sq_det,-4,14,1,13,2.304680824279785
tfmf_1block,-4,14,0,11,12.746935844421387
tfmf_2block,-4,14,1,16,12.793116569519043
sq_det,-4,15,0,5,2.304680824279785
tfmf_1block,-4,15,0,11,12.746935844421387
tfmf_2block,-4,15,0,8,12.793116569519043
sq_det,-4,16,0,6,2.304680824279785
tfmf_1block,-4,16,0,9,12.746935844421387
tfmf_2block,-4,16,0,5,12.793116569519043
sq_det,-4,17,1,16,2.304680824279785
tfmf_1block,-4,17,0,10,12.746935844421387
tfmf_2block,-4,17,0,7,12.793116569519043
sq_det,-4,18,0,9,2.304680824279785
tfmf_1block,-4,18,0,12,12.746935844421387
tfmf_2block,-4,18,0,12,12.793116569519043
sq_det,-4,19,1,10,2.304680824279785
tfmf_1block,-4,19,1,14,12.746935844421387
tfmf_2block,-4,19,0,12,12.793116569519043
sq_det,-4,20,0,14,2.304680824279785
tfmf_1block,-4,20,0,11,12.746935844421387
tfmf_2block,-4,20,0,12,12.793116569519043
sq_det,-4,21,0,7,2.304680824279785
tfmf_1block,-4,21,0,16,12.746935844421387
tfmf_2block,-4,21,0,14,12.793116569519043
sq_det,-4,22,0,6,2.304680824279785
tfmf_1block,-4,22,0,15,12.746935844421387
tfmf_2block,-4,22,0,11,12.793116569519043
sq_det,-4,23,1,8,2.304680824279785
tfmf_1block,-4,23,0,15,12.746935844421387
tfmf_2block,-4,23,0,15,12.793116569519043
sq_det,-4,24,0,11,2.304680824279785
tfmf_1block,-4,24,0,15,12.746935844421387
tfmf_2block,-4,24,0,6,12.793116569519043
sq_det,-4,25,0,16,2.304680824279785
tfmf_1block,-4,25,0,9,12.746935844421387
tfmf_2block,-4,25,0,6,12.793116569519043
sq_det,-4,26,1,14,2.304680824279785
tfmf_1block,-4,26,0,13,12.746935844421387
tfmf_2block,-4,26,0,14,12.793116569519043
sq_det,-4,27,0,9,2.304680824279785
tfmf_1block,-4,27,0,11,12.746935844421387
tfmf_2block,-4,27,0,10,12.793116569519043
sq_det,-4,28,0,8,2.304680824279785
tfmf_1block,-4,28,0,14,12.746935844421387
tfmf_2block,-4,28,0,10,12.793116569519043
sq_det,-4,29,0,10,2.304680824279785
tfmf_1block,-4,29,0,22,12.746935844421387
tfmf_2block,-4,29,0,11,12.793116569519043
sq_det,-4,30,1,13,2.304680824279785
tfmf_1block,-4,30,0,10,12.746935844421387
tfmf_2block,-4,30,0,9,12.793116569519043
sq_det,-4,31,0,14,2.304680824279785
tfmf_1block,-4,31,0,13,12.746935844421387
tfmf_2block,-4,31,0,11,12.793116569519043
sq_det,-4,32,0,8,2.304680824279785
tfmf_1block,-4,32,0,8,12.746935844421387
tfmf_2block,-4,32,0,6,12.793116569519043
sq_det,-4,33,0,11,2.304680824279785
tfmf_1block,-4,33,0,7,12.746935844421387
tfmf_2block,-4,33,0,10,12.793116569519043
sq_det,-4,34,1,17,2.304680824279785
tfmf_1block,-4,34,0,13,12.746935844421387
tfmf_2block,-4,34,0,10,12.793116569519043
sq_det,-4,35,1,12,2.304680824279785
tfmf_1block,-4,35,0,17,12.746935844421387
tfmf_2block,-4,35,0,8,12.793116569519043
sq_det,-4,36,1,13,2.304680824279785
tfmf_1block,-4,36,0,19,12.746935844421387
tfmf_2block,-4,36,0,7,12.793116569519043
sq_det,-4,37,1,7,2.304680824279785
tfmf_1block,-4,37,0,11,12.746935844421387
tfmf_2block,-4,37,0,8,12.793116569519043
sq_det,-4,38,1,9,2.304680824279785
tfmf_1block,-4,38,0,12,12.746935844421387
tfmf_2block,-4,38,0,12,12.793116569519043
sq_det,-4,39,0,7,2.304680824279785
tfmf_1block,-4,39,0,9,12.746935844421387
tfmf_2block,-4,39,0,7,12.793116569519043
sq_det,-4,40,0,10,2.304680824279785
tfmf_1block,-4,40,0,12,12.746935844421387
tfmf_2block,-4,40,0,16,12.793116569519043
sq_det,-4,41,0,6,2.304680824279785
tfmf_1block,-4,41,0,20,12.746935844421387
tfmf_2block,-4,41,0,7,12.793116569519043
sq_det,-4,42,1,9,2.304680824279785
tfmf_1block,-4,42,0,22,12.746935844421387
tfmf_2block,-4,42,0,10,12.793116569519043
sq_det,-4,43,1,13,2.304680824279785
tfmf_1block,-4,43,0,15,12.746935844421387
tfmf_2block,-4,43,0,5,12.793116569519043
sq_det,-4,44,0,11,2.304680824279785
tfmf_1block,-4,44,0,7,12.746935844421387
tfmf_2block,-4,44,0,17,12.793116569519043
sq_det,-4,45,0,9,2.304680824279785
tfmf_1block,-4,45,0,10,12.746935844421387
tfmf_2block,-4,45,0,11,12.793116569519043
sq_det,-4,46,0,9,2.304680824279785
tfmf_1block,-4,46,0,12,12.746935844421387
tfmf_2block,-4,46,0,9,12.793116569519043
sq_det,-4,47,0,11,2.304680824279785
tfmf_1block,-4,47,0,12,12.746935844421387
tfmf_2block,-4,47,0,6,12.793116569519043
sq_det,-4,48,1,9,2.304680824279785
tfmf_1block,-4,48,0,9,12.746935844421387
tfmf_2block,-4,48,0,13,12.793116569519043
sq_det,-4,49,1,10,2.304680824279785
tfmf_1block,-4,49,0,14,12.746935844421387
tfmf_2block,-4,49,0,13,12.793116569519043
sq_det,-3,0,1,12,2.304680824279785
tfmf_1block,-3,0,0,15,12.746935844421387
tfmf_2block,-3,0,0,6,12.793116569519043
sq_det,-3,1,1,11,2.304680824279785
tfmf_1block,-3,1,0,10,12.746935844421387
tfmf_2block,-3,1,0,10,12.793116569519043
sq_det,-3,2,0,15,2.304680824279785
tfmf_1block,-3,2,0,10,12.746935844421387
tfmf_2block,-3,2,0,13,12.793116569519043
sq_det,-3,3,0,11,2.304680824279785
tfmf_1block,-3,3,0,13,12.746935844421387
tfmf_2block,-3,3,0,14,12.793116569519043
sq_det,-3,4,1,7,2.304680824279785
tfmf_1block,-3,4,0,11,12.746935844421387
tfmf_2block,-3,4,0,11,12.793116569519043
sq_det,-3,5,1,14,2.304680824279785
tfmf_1block,-3,5,0,8,12.746935844421387
tfmf_2block,-3,5,0,8,12.793116569519043
sq_det,-3,6,0,11,2.304680824279785
tfmf_1block,-3,6,0,10,12.746935844421387
tfmf_2block,-3,6,0,10,12.793116569519043
sq_det,-3,7,0,7,2.304680824279785
tfmf_1block,-3,7,0,11,12.746935844421387
tfmf_2block,-3,7,0,18,12.793116569519043
sq_det,-3,8,0,7,2.304680824279785
tfmf_1block,-3,8,0,16,12.746935844421387
tfmf_2block,-3,8,0,15,12.793116569519043
sq_det,-3,9,0,3,2.304680824279785
tfmf_1block,-3,9,0,10,12.746935844421387
tfmf_2block,-3,9,0,10,12.793116569519043
sq_det,-3,10,0,13,2.304680824279785
tfmf_1block,-3,10,0,12,12.746935844421387
tfmf_2block,-3,10,0,12,12.793116569519043
sq_det,-3,11,0,2,2.304680824279785
tfmf_1block,-3,11,0,10,12.746935844421387
tfmf_2block,-3,11,0,9,12.793116569519043
sq_det,-3,12,1,7,2.304680824279785
tfmf_1block,-3,12,0,14,12.746935844421387
tfmf_2block,-3,12,0,17,12.793116569519043
sq_det,-3,13,1,13,2.304680824279785
tfmf_1block,-3,13,0,14,12.746935844421387
tfmf_2block,-3,13,0,8,12.793116569519043
sq_det,-3,14,1,10,2.304680824279785
tfmf_1block,-3,14,0,14,12.746935844421387
tfmf_2block,-3,14,0,17,12.793116569519043
sq_det,-3,15,1,8,2.304680824279785
tfmf_1block,-3,15,0,16,12.746935844421387
tfmf_2block,-3,15,0,14,12.793116569519043
sq_det,-3,16,1,6,2.304680824279785
tfmf_1block,-3,16,0,11,12.746935844421387
tfmf_2block,-3,16,0,4,12.793116569519043
sq_det,-3,17,1,18,2.304680824279785
tfmf_1block,-3,17,0,19,12.746935844421387
tfmf_2block,-3,17,0,12,12.793116569519043
sq_det,-3,18,1,13,2.304680824279785
tfmf_1block,-3,18,0,15,12.746935844421387
tfmf_2block,-3,18,0,13,12.793116569519043
sq_det,-3,19,0,8,2.304680824279785
tfmf_1block,-3,19,0,12,12.746935844421387
tfmf_2block,-3,19,0,6,12.793116569519043
sq_det,-3,20,0,12,2.304680824279785
tfmf_1block,-3,20,0,19,12.746935844421387
tfmf_2block,-3,20,0,13,12.793116569519043
sq_det,-3,21,0,8,2.304680824279785
tfmf_1block,-3,21,0,14,12.746935844421387
tfmf_2block,-3,21,0,13,12.793116569519043
sq_det,-3,22,1,10,2.304680824279785
tfmf_1block,-3,22,0,9,12.746935844421387
tfmf_2block,-3,22,0,17,12.793116569519043
sq_det,-3,23,0,12,2.304680824279785
tfmf_1block,-3,23,0,13,12.746935844421387
tfmf_2block,-3,23,0,10,12.793116569519043
sq_det,-3,24,0,10,2.304680824279785
tfmf_1block,-3,24,0,17,12.746935844421387
tfmf_2block,-3,24,0,10,12.793116569519043
sq_det,-3,25,1,10,2.304680824279785
tfmf_1block,-3,25,0,11,12.746935844421387
tfmf_2block,-3,25,0,6,12.793116569519043
sq_det,-3,26,0,12,2.304680824279785
tfmf_1block,-3,26,0,16,12.746935844421387
tfmf_2block,-3,26,0,9,12.793116569519043
sq_det,-3,27,0,12,2.304680824279785
tfmf_1block,-3,27,0,16,12.746935844421387
tfmf_2block,-3,27,0,13,12.793116569519043
sq_det,-3,28,1,12,2.304680824279785
tfmf_1block,-3,28,0,12,12.746935844421387
tfmf_2block,-3,28,0,11,12.793116569519043
sq_det,-3,29,0,9,2.304680824279785
tfmf_1block,-3,29,0,13,12.746935844421387
tfmf_2block,-3,29,0,6,12.793116569519043
sq_det,-3,30,0,1,2.304680824279785
tfmf_1block,-3,30,0,6,12.746935844421387
tfmf_2block,-3,30,0,11,12.793116569519043
sq_det,-3,31,1,10,2.304680824279785
tfmf_1block,-3,31,1,12,12.746935844421387
tfmf_2block,-3,31,0,12,12.793116569519043
sq_det,-3,32,0,8,2.304680824279785
tfmf_1block,-3,32,0,15,12.746935844421387
tfmf_2block,-3,32,0,8,12.793116569519043
sq_det,-3,33,0,12,2.304680824279785
tfmf_1block,-3,33,1,12,12.746935844421387
tfmf_2block,-3,33,1,8,12.793116569519043
sq_det,-3,34,1,7,2.304680824279785
tfmf_1block,-3,34,0,10,12.746935844421387
tfmf_2block,-3,34,0,15,12.793116569519043
sq_det,-3,35,1,6,2.304680824279785
tfmf_1block,-3,35,0,16,12.746935844421387
tfmf_2block,-3,35,0,10,12.793116569519043
sq_det,-3,36,0,5,2.304680824279785
tfmf_1block,-3,36,0,9,12.746935844421387
tfmf_2block,-3,36,0,5,12.793116569519043
sq_det,-3,37,1,3,2.304680824279785
tfmf_1block,-3,37,0,14,12.746935844421387
tfmf_2block,-3,37,0,15,12.793116569519043
sq_det,-3,38,0,7,2.304680824279785
tfmf_1block,-3,38,1,12,12.746935844421387
tfmf_2block,-3,38,1,11,12.793116569519043
sq_det,-3,39,0,10,2.304680824279785
tfmf_1block,-3,39,0,11,12.746935844421387
tfmf_2block,-3,39,0,11,12.793116569519043
sq_det,-3,40,1,4,2.304680824279785
tfmf_1block,-3,40,0,15,12.746935844421387
tfmf_2block,-3,40,0,13,12.793116569519043
sq_det,-3,41,1,14,2.304680824279785
tfmf_1block,-3,41,0,15,12.746935844421387
tfmf_2block,-3,41,0,8,12.793116569519043
sq_det,-3,42,1,13,2.304680824279785
tfmf_1block,-3,42,0,12,12.746935844421387
tfmf_2block,-3,42,0,16,12.793116569519043
sq_det,-3,43,1,8,2.304680824279785
tfmf_1block,-3,43,0,18,12.746935844421387
tfmf_2block,-3,43,0,16,12.793116569519043
sq_det,-3,44,0,8,2.304680824279785
tfmf_1block,-3,44,0,12,12.746935844421387
tfmf_2block,-3,44,0,16,12.793116569519043
sq_det,-3,45,0,8,2.304680824279785
tfmf_1block,-3,45,0,16,12.746935844421387
tfmf_2block,-3,45,0,7,12.793116569519043
sq_det,-3,46,0,11,2.304680824279785
tfmf_1block,-3,46,0,13,12.746935844421387
tfmf_2block,-3,46,0,9,12.793116569519043
sq_det,-3,47,1,6,2.304680824279785
tfmf_1block,-3,47,0,9,12.746935844421387
tfmf_2block,-3,47,0,9,12.793116569519043
sq_det,-3,48,1,12,2.304680824279785
tfmf_1block,-3,48,0,8,12.746935844421387
tfmf_2block,-3,48,0,10,12.793116569519043
sq_det,-3,49,0,7,2.304680824279785
tfmf_1block,-3,49,0,8,12.746935844421387
tfmf_2block,-3,49,0,15,12.793116569519043
sq_det,-2,0,1,12,2.304680824279785
tfmf_1block,-2,0,0,16,12.746935844421387
tfmf_2block,-2,0,0,9,12.793116569519043
sq_det,-2,1,1,12,2.304680824279785
tfmf_1block,-2,1,0,6,12.746935844421387
tfmf_2block,-2,1,0,8,12.793116569519043
sq_det,-2,2,1,19,2.304680824279785
tfmf_1block,-2,2,1,11,12.746935844421387
tfmf_2block,-2,2,1,15,12.793116569519043
sq_det,-2,3,0,15,2.304680824279785
tfmf_1block,-2,3,0,13,12.746935844421387
tfmf_2block,-2,3,0,13,12.793116569519043
sq_det,-2,4,1,18,2.304680824279785
tfmf_1block,-2,4,0,15,12.746935844421387
tfmf_2block,-2,4,0,14,12.793116569519043
sq_det,-2,5,0,8,2.304680824279785
tfmf_1block,-2,5,1,11,12.746935844421387
tfmf_2block,-2,5,1,13,12.793116569519043
sq_det,-2,6,0,8,2.304680824279785
tfmf_1block,-2,6,0,18,12.746935844421387
tfmf_2block,-2,6,0,11,12.793116569519043
sq_det,-2,7,1,19,2.304680824279785
tfmf_1block,-2,7,0,16,12.746935844421387
tfmf_2block,-2,7,0,7,12.793116569519043
sq_det,-2,8,1,3,2.304680824279785
tfmf_1block,-2,8,0,13,12.746935844421387
tfmf_2block,-2,8,0,9,12.793116569519043
sq_det,-2,9,1,15,2.304680824279785
tfmf_1block,-2,9,0,10,12.746935844421387
tfmf_2block,-2,9,0,9,12.793116569519043
sq_det,-2,10,1,14,2.304680824279785
tfmf_1block,-2,10,1,14,12.746935844421387
tfmf_2block,-2,10,0,11,12.793116569519043
sq_det,-2,11,0,7,2.304680824279785
tfmf_1block,-2,11,1,21,12.746935844421387
tfmf_2block,-2,11,0,10,12.793116569519043
sq_det,-2,12,1,17,2.304680824279785
tfmf_1block,-2,12,1,13,12.746935844421387
tfmf_2block,-2,12,0,11,12.793116569519043
sq_det,-2,13,1,15,2.304680824279785
tfmf_1block,-2,13,0,6,12.746935844421387
tfmf_2block,-2,13,0,11,12.793116569519043
sq_det,-2,14,1,14,2.304680824279785
tfmf_1block,-2,14,0,12,12.746935844421387
tfmf_2block,-2,14,0,10,12.793116569519043
sq_det,-2,15,0,10,2.304680824279785
tfmf_1block,-2,15,0,16,12.746935844421387
tfmf_2block,-2,15,0,16,12.793116569519043
sq_det,-2,16,1,13,2.304680824279785
tfmf_1block,-2,16,0,9,12.746935844421387
tfmf_2block,-2,16,0,9,12.793116569519043
sq_det,-2,17,1,11,2.304680824279785
tfmf_1block,-2,17,0,10,12.746935844421387
tfmf_2block,-2,17,0,6,12.793116569519043
sq_det,-2,18,1,7,2.304680824279785
tfmf_1block,-2,18,0,17,12.746935844421387
tfmf_2block,-2,18,0,16,12.793116569519043
sq_det,-2,19,1,14,2.304680824279785
tfmf_1block,-2,19,1,6,12.746935844421387
tfmf_2block,-2,19,0,9,12.793116569519043
sq_det,-2,20,0,14,2.304680824279785
tfmf_1block,-2,20,0,16,12.746935844421387
tfmf_2block,-2,20,0,11,12.793116569519043
sq_det,-2,21,0,8,2.304680824279785
tfmf_1block,-2,21,0,11,12.746935844421387
tfmf_2block,-2,21,0,14,12.793116569519043
sq_det,-2,22,0,14,2.304680824279785
tfmf_1block,-2,22,0,17,12.746935844421387
tfmf_2block,-2,22,0,3,12.793116569519043
sq_det,-2,23,0,13,2.304680824279785
tfmf_1block,-2,23,0,5,12.746935844421387
tfmf_2block,-2,23,0,10,12.793116569519043
sq_det,-2,24,1,14,2.304680824279785
tfmf_1block,-2,24,0,9,12.746935844421387
tfmf_2block,-2,24,0,12,12.793116569519043
sq_det,-2,25,1,8,2.304680824279785
tfmf_1block,-2,25,0,21,12.746935844421387
tfmf_2block,-2,25,1,16,12.793116569519043
sq_det,-2,26,1,10,2.304680824279785
tfmf_1block,-2,26,0,13,12.746935844421387
tfmf_2block,-2,26,0,15,12.793116569519043
sq_det,-2,27,1,22,2.304680824279785
tfmf_1block,-2,27,0,14,12.746935844421387
tfmf_2block,-2,27,1,11,12.793116569519043
sq_det,-2,28,1,15,2.304680824279785
tfmf_1block,-2,28,0,9,12.746935844421387
tfmf_2block,-2,28,1,14,12.793116569519043
sq_det,-2,29,1,19,2.304680824279785
tfmf_1block,-2,29,0,12,12.746935844421387
tfmf_2block,-2,29,0,9,12.793116569519043
sq_det,-2,30,1,10,2.304680824279785
tfmf_1block,-2,30,0,12,12.746935844421387
tfmf_2block,-2,30,0,6,12.793116569519043
sq_det,-2,31,1,12,2.304680824279785
tfmf_1block,-2,31,0,15,12.746935844421387
tfmf_2block,-2,31,0,12,12.793116569519043
sq_det,-2,32,1,6,2.304680824279785
tfmf_1block,-2,32,0,17,12.746935844421387
tfmf_2block,-2,32,0,11,12.793116569519043
sq_det,-2,33,0,9,2.304680824279785
tfmf_1block,-2,33,0,7,12.746935844421387
tfmf_2block,-2,33,0,9,12.793116569519043
sq_det,-2,34,1,5,2.304680824279785
tfmf_1block,-2,34,1,9,12.746935844421387
tfmf_2block,-2,34,1,14,12.793116569519043
sq_det,-2,35,1,10,2.304680824279785
tfmf_1block,-2,35,0,14,12.746935844421387
tfmf_2block,-2,35,0,14,12.793116569519043
sq_det,-2,36,1,13,2.304680824279785
tfmf_1block,-2,36,0,12,12.746935844421387
tfmf_2block,-2,36,0,17,12.793116569519043
sq_det,-2,37,1,12,2.304680824279785
tfmf_1block,-2,37,0,13,12.746935844421387
tfmf_2block,-2,37,1,18,12.793116569519043
sq_det,-2,38,1,11,2.304680824279785
tfmf_1block,-2,38,0,15,12.746935844421387
tfmf_2block,-2,38,0,10,12.793116569519043
sq_det,-2,39,0,15,2.304680824279785
tfmf_1block,-2,39,0,10,12.746935844421387
tfmf_2block,-2,39,0,10,12.793116569519043
sq_det,-2,40,1,20,2.304680824279785
tfmf_1block,-2,40,1,11,12.746935844421387
tfmf_2block,-2,40,1,19,12.793116569519043
sq_det,-2,41,1,12,2.304680824279785
tfmf_1block,-2,41,0,13,12.746935844421387
tfmf_2block,-2,41,1,9,12.793116569519043
sq_det,-2,42,1,8,2.304680824279785
tfmf_1block,-2,42,0,14,12.746935844421387
tfmf_2block,-2,42,0,12,12.793116569519043
sq_det,-2,43,0,11,2.304680824279785
tfmf_1block,-2,43,0,6,12.746935844421387
tfmf_2block,-2,43,0,8,12.793116569519043
sq_det,-2,44,0,8,2.304680824279785
tfmf_1block,-2,44,0,18,12.746935844421387
tfmf_2block,-2,44,0,13,12.793116569519043
sq_det,-2,45,1,9,2.304680824279785
tfmf_1block,-2,45,0,16,12.746935844421387
tfmf_2block,-2,45,0,8,12.793116569519043
sq_det,-2,46,1,4,2.304680824279785
tfmf_1block,-2,46,0,12,12.746935844421387
tfmf_2block,-2,46,0,14,12.793116569519043
sq_det,-2,47,1,8,2.304680824279785
tfmf_1block,-2,47,0,20,12.746935844421387
tfmf_2block,-2,47,0,9,12.793116569519043
sq_det,-2,48,0,10,2.304680824279785
tfmf_1block,-2,48,0,9,12.746935844421387
tfmf_2block,-2,48,0,10,12.793116569519043
sq_det,-2,49,1,16,2.304680824279785
tfmf_1block,-2,49,0,7,12.746935844421387
tfmf_2block,-2,49,0,11,12.793116569519043
sq_det,-1,0,1,6,2.304680824279785
tfmf_1block,-1,0,0,11,12.746935844421387
tfmf_2block,-1,0,0,13,12.793116569519043
sq_det,-1,1,1,10,2.304680824279785
tfmf_1block,-1,1,0,14,12.746935844421387
tfmf_2block,-1,1,0,11,12.793116569519043
sq_det,-1,2,1,14,2.304680824279785
tfmf_1block,-1,2,1,24,12.746935844421387
tfmf_2block,-1,2,0,14,12.793116569519043
sq_det,-1,3,1,17,2.304680824279785
tfmf_1block,-1,3,0,12,12.746935844421387
tfmf_2block,-1,3,0,6,12.793116569519043
sq_det,-1,4,1,12,2.304680824279785
tfmf_1block,-1,4,1,14,12.746935844421387
tfmf_2block,-1,4,0,10,12.793116569519043
sq_det,-1,5,0,11,2.304680824279785
tfmf_1block,-1,5,0,14,12.746935844421387
tfmf_2block,-1,5,0,14,12.793116569519043
sq_det,-1,6,0,10,2.304680824279785
tfmf_1block,-1,6,0,9,12.746935844421387
tfmf_2block,-1,6,0,9,12.793116569519043
sq_det,-1,7,0,10,2.304680824279785
tfmf_1block,-1,7,0,10,12.746935844421387
tfmf_2block,-1,7,0,8,12.793116569519043
sq_det,-1,8,1,11,2.304680824279785
tfmf_1block,-1,8,1,15,12.746935844421387
tfmf_2block,-1,8,0,10,12.793116569519043
sq_det,-1,9,0,12,2.304680824279785
tfmf_1block,-1,9,0,14,12.746935844421387
tfmf_2block,-1,9,0,8,12.793116569519043
sq_det,-1,10,1,13,2.304680824279785
tfmf_1block,-1,10,0,15,12.746935844421387
tfmf_2block,-1,10,1,15,12.793116569519043
sq_det,-1,11,0,14,2.304680824279785
tfmf_1block,-1,11,0,13,12.746935844421387
tfmf_2block,-1,11,0,7,12.793116569519043
sq_det,-1,12,1,11,2.304680824279785
tfmf_1block,-1,12,1,21,12.746935844421387
tfmf_2block,-1,12,1,8,12.793116569519043
sq_det,-1,13,0,7,2.304680824279785
tfmf_1block,-1,13,0,14,12.746935844421387
tfmf_2block,-1,13,0,18,12.793116569519043
sq_det,-1,14,1,11,2.304680824279785
tfmf_1block,-1,14,0,16,12.746935844421387
tfmf_2block,-1,14,0,13,12.793116569519043
sq_det,-1,15,0,14,2.304680824279785
tfmf_1block,-1,15,0,9,12.746935844421387
tfmf_2block,-1,15,0,9,12.793116569519043
sq_det,-1,16,0,6,2.304680824279785
tfmf_1block,-1,16,0,11,12.746935844421387
tfmf_2block,-1,16,0,12,12.793116569519043
sq_det,-1,17,0,11,2.304680824279785
tfmf_1block,-1,17,0,8,12.746935844421387
tfmf_2block,-1,17,0,7,12.793116569519043
sq_det,-1,18,0,4,2.304680824279785
tfmf_1block,-1,18,0,19,12.746935844421387
tfmf_2block,-1,18,0,15,12.793116569519043
sq_det,-1,19,1,8,2.304680824279785
tfmf_1block,-1,19,0,7,12.746935844421387
tfmf_2block,-1,19,0,11,12.793116569519043
sq_det,-1,20,1,11,2.304680824279785
tfmf_1block,-1,20,0,14,12.746935844421387
tfmf_2block,-1,20,0,13,12.793116569519043
sq_det,-1,21,1,16,2.304680824279785
tfmf_1block,-1,21,1,13,12.746935844421387
tfmf_2block,-1,21,0,14,12.793116569519043
sq_det,-1,22,1,8,2.304680824279785
tfmf_1block,-1,22,0,19,12.746935844421387
tfmf_2block,-1,22,0,15,12.793116569519043
sq_det,-1,23,1,24,2.304680824279785
tfmf_1block,-1,23,1,17,12.746935844421387
tfmf_2block,-1,23,1,12,12.793116569519043
sq_det,-1,24,0,10,2.304680824279785
tfmf_1block,-1,24,0,11,12.746935844421387
tfmf_2block,-1,24,0,12,12.793116569519043
sq_det,-1,25,1,9,2.304680824279785
tfmf_1block,-1,25,0,14,12.746935844421387
tfmf_2block,-1,25,0,12,12.793116569519043
sq_det,-1,26,0,8,2.304680824279785
tfmf_1block,-1,26,0,15,12.746935844421387
tfmf_2block,-1,26,0,13,12.793116569519043
sq_det,-1,27,1,12,2.304680824279785
tfmf_1block,-1,27,0,13,12.746935844421387
tfmf_2block,-1,27,0,14,12.793116569519043
sq_det,-1,28,1,16,2.304680824279785
tfmf_1block,-1,28,1,10,12.746935844421387
tfmf_2block,-1,28,0,9,12.793116569519043
sq_det,-1,29,0,9,2.304680824279785
tfmf_1block,-1,29,1,14,12.746935844421387
tfmf_2block,-1,29,0,14,12.793116569519043
sq_det,-1,30,1,10,2.304680824279785
